Summary of the spectum NH3_Line_2928_nm: 
	 lower: 2927.5 [nm] 
2928.2973683213218	0.0021635225564088367
2928.305943271909	0.0010198712390662168
2928.3145182727167	0.000677965659234947
2928.323093323745	0.0005516953259762092
2928.3316684249944	0.0005155731593338153
2928.340243576466	0.000536963379082156
2928.348818778159	0.000615553407524505
2928.357394030075	0.0008332898219174378
2928.365969332214	0.0011597825581947108
2928.3745446845755	0.0018861187631062926
2928.383120087162	0.004012282728138472
2928.391695539972	0.014326895901495384
2928.4002710430073	0.04394253372984813
2928.408846596267	0.020477867285950024
2928.4174221997528	0.005033102696564762
2928.425997853464	0.0022348220737968827
2928.434573557403	0.0013993763184214636
2928.4431493115676	0.0010731288098505543
2928.4517251159605	0.0009517471329273386
2928.4603009705806	0.000947185664402217
2928.468876875429	0.0010415009836393097
2928.477452830506	0.0012769742692371189
2928.4860288358127	0.0017196743529274139
2928.4946048913484	0.0024784660190166896
2928.5031809971147	0.004516339594607177
2928.511757153111	0.012767491285444521
2928.5203333593386	0.05272760740873883
2928.5289096157967	0.04807939027573804
2928.5374859224876	0.012894944238517891
2928.54606227941	0.008327138327187567
2928.5546386865653	0.014527477518118004
2928.5632151439536	0.06163503843468332
2928.5717916515755	0.10451578168288778
2928.580368209432	0.027046181746459452
2928.588944817522	0.007704679616564736
2928.5975214758473	0.0036844519200863735
2928.6060981844075	0.0022006254165183314
2928.614674943204	0.0014797975134287489
2928.6232517522362	0.0010484402255610537
2928.6318286115056	0.0008014186652999244
2928.6404055210114	0.0006321174473045144
2928.6489824807554	0.0005130939545543445
2928.6575594907367	0.00042617498954378163
2928.666136550957	0.00036075492134535203
2928.674713661416	0.0003103475597618921
2928.683290822114	0.0002707916712595404
2928.691868033052	0.00023932349427913113
2928.70044529423	0.0002140619787356357
2928.7090226056484	0.00019370816914288103
2928.717599967308	0.00017741279432170742
2928.7261773792093	0.00016427920468387036
2928.7347548413527	0.0001541816340605573
2928.743332353738	0.00011368558716151611
2928.7519099163665	0.00011170731210552454
2928.7604875292377	0.00011262569548753376
2928.769065192353	0.00011728284886647344
2928.7776429057126	0.00012755946596476608
2928.7862206693167	0.00014867424643916216
2928.794798483166	0.00016105303429791995
2928.80337634726	0.00042701822283608415
2928.8119542616005	0.0003965570393673623
2928.820532226187	0.0004229558468197281
2928.8291102410203	0.0008295113502230222
2928.837688306101	0.002609941452609732
2928.8462664214294	0.010176467271319267
2928.8548445870056	0.007967145087358185
2928.863422802831	0.0018674456691427643
2928.872001068905	0.0006714902677381618
2928.8805793852284	0.00034449675037873106
2928.8891577518016	0.00020975802757228212
2928.897736168625	0.0001412017346654748
2928.9063146356993	0.0001015651604814316
2928.9148931530253	7.658586168879378e-05
2928.9234717206023	5.984655507851322e-05
2928.932050338432	4.820731111854215e-05
2928.9406290065135	3.980833069405776e-05
2928.9492077248483	3.3040050852251035e-05
2928.9577864934363	2.7980062352717106e-05
2928.9663653122784	2.4113402676606555e-05
2928.9749441813747	2.1409089314583518e-05
2928.983523100726	1.978131478075351e-05
