Summary of the spectum NH3_linien: 
	 lower: 2924.0 [nm] 
	 upper: 2933.0 [nm] 
Gas cell 1: 
	 length: 100 cm | temp: 296 K|pressure: 1 atm|gas matrix: {'air': 0.99, 'self': 0.01} 
	 Gasses (VMR): 
	 	 H2O: 0.01 

 wavelenth [nm] 	 absorption
2924.316139247228	0.010176775847153263
2924.317849573205	0.010281918780343902
2924.3195599011824	0.010391051730000544
2924.3212702311603	0.010504254285197856
2924.3229805631386	0.010621607567494085
2924.324690897118	0.010743194087052932
2924.3264012330983	0.010869097576951203
2924.328111571079	0.010999402803853808
2924.3298219110598	0.011134195352097476
2924.3315322530416	0.011273561379013142
2924.333242597024	0.011417587338558244
2924.334952943007	0.011566359670340476
2924.3366632909906	0.011719964450895737
2924.338373640975	0.01187848700390537
2924.34008399296	0.012042011465853708
2924.341794346946	0.012210620303503505
2924.3435047029325	0.012384393779097391
2924.345215060919	0.012563409359987898
2924.346925420907	0.012747741067736462
2924.348635782895	0.01293745876318897
2924.3503461468845	0.013132627363074967
2924.352056512874	0.013333305984002619
2924.3537668808644	0.013539547009759012
2924.3554772508555	0.01375139507798806
2924.357187622847	0.013968885982571844
2924.35889799684	0.014192045488458427
2924.360608372833	0.014420888055812986
2924.362318750827	0.01465541547208482
2924.3640291308216	0.014895615389612038
2924.365739512817	0.015141459769164922
2924.367449896813	0.01539290322998299
2924.36916028281	0.015649881308670177
2924.370870670807	0.015912308630972705
2924.3725810608053	0.01618007700245916
2924.3742914528048	0.01645305342647263
2924.3760018468042	0.016731078059887272
2924.3777122428046	0.01701396212142592
2924.379422640806	0.017301485768355107
2924.3811330408075	0.01759339596307885
2924.38284344281	0.017889404353679583
2924.3845538468136	0.018189185196950453
2924.3862642528175	0.018492373356657543
2924.3879746608222	0.018798562414139353
2924.389685070828	0.019107302932739212
2924.391395482835	0.019418100921909542
2924.393105896842	0.019730416550364782
2924.39481631285	0.020043663102090048
2924.3965267308586	0.020357206583365817
2924.398237150868	0.020670365183690254
2924.3999475728783	0.0209824097579957
2924.4016579968893	0.021292564582920948
2924.403368422901	0.021600008757827083
2924.4050788509135	0.021903878253674125
2924.4067892809276	0.022203268657958963
2924.4084997129416	0.022497238655536322
2924.4102101469566	0.022784814276328058
2924.4119205829725	0.023064993925899446
2924.413631020989	0.02333675420226866
2924.4153414610064	0.02359905648366223
2924.417051903025	0.02385085425325595
2924.418762347044	0.02409110110618795
2924.4204727930637	0.024318759362478626
2924.4221832410844	0.024532809187559734
2924.4238936911065	0.0247322581007694
2924.4256041431286	0.024916150731919662
2924.427314597152	0.02508357866944899
2924.429025053176	0.02523369022791655
2924.430735511201	0.025365699954254195
2924.4324459712266	0.02547889768625644
2924.434156433253	0.025572656977682184
2924.435866897281	0.025646442710682837
2924.437577363309	0.02569981772854868
2924.4392878313383	0.0257324483396848
2924.4409983013684	0.025744108566806423
2924.4427087733993	0.02573468304283988
2924.444419247431	0.02570416848604884
2924.446129723464	0.025652673720213404
2924.4478402014975	0.02558041824038426
2924.449550681532	0.025487729359170985
2924.4512611635673	0.02537503800173979
2924.452971647603	0.025242873248543796
2924.4546821336403	0.02509185575056716
2924.456392621679	0.024922690168126427
2924.4581031117177	0.02473615679593899
2924.4598136037575	0.02453310255385588
2924.4615240977982	0.024314431526732294
2924.46323459384	0.024081095236966554
2924.4649450918823	0.023834082828916636
2924.4666555919257	0.023574411334396972
2924.46836609397	0.02330311622395842
2924.4700765980156	0.023021242077894577
2924.4717871040616	0.022729834280274308
2924.473497612109	0.02242993075607269
2924.4752081221573	0.0221225546620496
2924.476918634206	0.021808707741803213
2924.478629148256	0.021489364440209213
2924.480339664307	0.02116546679188247
2924.4820501823588	0.020837920082291794
2924.4837607024115	0.02050758926549623
2924.4854712244655	0.020175296106551666
2924.48718174852	0.019841817011589602
2924.4888922745763	0.019507881494658097
2924.490602802633	0.019174171228650616
2924.4923133326906	0.01884131962105906
2924.494023864749	0.01850991185630091
2924.4957343988085	0.018180485343596176
2924.4974449348692	0.01785353051234717
2924.499155472931	0.01752949189908526
2924.5008660129934	0.017208769473843977
2924.5025765550567	0.016891720158386025
2924.5042870991215	0.016578659493963754
2924.505997645187	0.016269863421973008
2924.5077081932536	0.015965570147425057
2924.5094187433215	0.01566598205991876
2924.5111292953898	0.015371267695435842
2924.5128398494594	0.015081558987852794
2924.51455040553	0.01479697230886523
2924.5162609636013	0.014517581999374585
2924.517971523674	0.01424344130623234
2924.5196820857477	0.01397457977350236
2924.5213926498222	0.01371100534401859
2924.5231032158986	0.013452706491652089
2924.5248137839753	0.01319965438935633
2924.526524354053	0.01295180510208882
2924.5282349261315	0.012709101799132538
2924.5299455002114	0.012471476964819317
2924.5316560762926	0.012238854581893666
2924.5333666543743	0.012011152253611823
2924.5350772344573	0.011788283224786644
2924.5367878165416	0.011570158258523477
2924.5384984006273	0.011356687325137615
2924.5402089867134	0.011147781063619133
2924.5419195748004	0.010943351982316107
2924.543630164889	0.010743315377882645
2924.5453407569785	0.010547589963002424
2924.547051351069	0.010356098208639253
2924.5487619471605	0.01016876642089104
2924.5504725452533	0.009985524584358973
2924.552183145347	0.009806306014726984
2924.553893747442	0.009631046868565973
2924.5556043515385	0.009459685561617248
2924.5573149576353	0.009292162144810878
2924.5590255657335	0.009128417682200407
2924.560736175833	0.008968393669002261
2924.5624467879334	0.008812031517889563
2924.564157402035	0.008659272133268225
2924.5658680181377	0.0085100555801777
2924.5675786362413	0.008364320879363563
2924.5692892563466	0.008222005838234847
2924.5709998784528	0.008083051729429247
2924.57271050256	0.007947384388440004
2924.5744211286683	0.007814942905434608
2924.576131756778	0.007685660650674664
2924.5778423868883	0.007559470225501186
2924.5795530190003	0.007436303667647692
2924.581263653113	0.007316092668902208
2924.5829742892274	0.007198768796035759
2924.5846849273426	0.007084263707682448
2924.586395567459	0.006972509361526158
2924.588106209577	0.006863438207650452
2924.5898168536955	0.0067569833654060885
2924.5915274998156	0.006653078781779009
2924.5932381479365	0.006551659370531815
2924.594948798059	0.006452661134970672
2924.5966594501824	0.006356021266810341
2924.598370104307	0.006261678233658752
2924.600080760433	0.006169571847469024
2924.60179141856	0.0060796433191638855
2924.603502078688	0.005991835300355297
2924.605212740818	0.005906091913703171
2924.6069234049487	0.005822358782273329
2924.6086340710804	0.0057405830100967226
2924.6103447392134	0.0056607132290148465
2924.6120554093477	0.005582699574154026
2924.6137660814834	0.005506493683614999
2924.61547675562	0.005432048689129942
2924.617187431758	0.005359319204003676
2924.618898109897	0.00528826130896376
2924.6206087900377	0.0052188325363151655
2924.6223194721797	0.005150991854797171
2924.6240301563225	0.0050846996512268205
2924.6257408424667	0.005019917715420763
2924.627451530612	0.004956609229500697
2924.6291622207586	0.004894738733791537
2924.6308729129064	0.004834272142576146
2924.6325836070555	0.004775176714987617
2924.634294303206	0.004717421051105952
2924.6360050013577	0.004660975086443697
2924.637715701511	0.004605810089677642
2924.6394264036653	0.004551898664155174
2924.6411371078207	0.0044992147534738125
2924.6428478139774	0.004447733651908536
2924.6445585221354	0.004397432020070813
2924.646269232295	0.0043482879068139635
2924.6479799444555	0.004300280776162957
2924.6496906586176	0.004253391544748686
2924.6514013747806	0.004207602624245577
2924.653112092946	0.004162897974481883
2924.6548228131114	0.004119263165745735
2924.6565335352784	0.004076685452826134
2924.658244259447	0.0040351538590484015
2924.659954985617	0.003994659274274337
2924.661665713788	0.003955194563461384
2924.6633764439603	0.003916754687090296
2924.665087176134	0.0038793368301498488
2924.666797910309	0.0038429405348443524
2924.6685086464854	0.003807567828397307
2924.6702193846636	0.0037732233325250553
2924.6719301248427	0.003739918655022767
2924.673640867023	0.0037076574355920933
2924.675351611205	0.0036764522281761414
2924.677062357388	0.0036463200634684334
2924.6787731055724	0.0036172782397627667
2924.680483855758	0.003589346151945838
2924.6821946079453	0.003562545248152138
2924.683905362134	0.0035368992057834836
2924.6856161183237	0.003512455890122723
2924.6873268765153	0.00348920146700471
2924.6890376367082	0.0034671898077640595
2924.690748398902	0.0034464553693155375
2924.6924591630973	0.003427054846429911
2924.6941699292943	0.003408974293248046
2924.6958806974926	0.003392257572922275
2924.697591467692	0.0033769107070742432
2924.699302239893	0.0033629164957089674
2924.701013014095	0.0033502259518566335
2924.7027237902994	0.003338749053473755
2924.7044345685044	0.003328345274168698
2924.7061453487113	0.003318814771607226
2924.707856130919	0.0033098916443812243
2924.7095669151286	0.003301241168612745
2924.7112777013394	0.0032924632003275
2924.7129884895517	0.003283103760571837
2924.7146992797652	0.0032726760367911556
2924.7164100719806	0.0032606905621356264
2924.718120866197	0.003246692371788429
2924.7198316624153	0.003230300880095016
2924.7215424606347	0.0032112467118770027
2924.723253260856	0.003189399355395972
2924.724964063078	0.003164780620983132
2924.726674867302	0.0031375613525599366
2924.728385673527	0.003108042017223589
2924.7300964817537	0.003076620810022024
2924.731807291982	0.003043754896540851
2924.7335181042113	0.0030099209558386297
2924.7352289184428	0.002975580319505289
2924.7369397346756	0.0029411522090925235
2924.7386505529093	0.0029069964928563063
2924.740361373145	0.0028734055734188635
2924.742072195382	0.002840603806320563
2924.7437830196204	0.0028087523014177496
2924.7454938458604	0.00277795695590477
2924.747204674102	0.002748277906653107
2924.748915504345	0.002719739076054717
2924.7506263365894	0.0026923369496456573
2924.7523371708357	0.0026660481815314885
2924.7540480070834	0.0026408358451415204
2924.7557588453324	0.00261665434647973
2924.7574696855827	0.0025934532085547524
2924.759180527835	0.00257117984759625
2924.7608913720883	0.0025497815572947946
2924.762602218343	0.0025292068706564974
2924.7643130665997	0.002509406448981788
2924.766023916858	0.0024903336205372995
2924.767734769118	0.002471944665950021
2924.7694456233794	0.0024541989251063434
2924.771156479642	0.0024370587819685374
2924.772867337906	0.0024204895689475814
2924.774578198172	0.002404455546740847
2924.7762890604395	0.0023889355521818922
2924.7779999247086	0.0023738985798351653
2924.779710790979	0.0023593200786218294
2924.781421659251	0.002345177562916967
2924.7831325295247	0.002331450432700777
2924.7848434018	0.0023181198044959217
2924.786554276077	0.0023051683543791057
2924.7882651523555	0.002292580173470782
2924.7899760306354	0.002280340635878453
2924.7916869109167	0.002268436278634156
2924.7933977932	0.002256854692971766
2924.7951086774847	0.002245584426332159
2924.796819563771	0.002234614894150222
2924.798530452059	0.0022239363007032775
2924.8002413423483	0.002213539568129086
2924.80195223464	0.0022034162727487816
2924.803663128933	0.002193558587858413
2924.805374025227	0.002183959232149979
2924.807084923523	0.0021746114231031566
2924.8087958238207	0.0021655088347315443
2924.81050672612	0.0021566455592569866
2924.8122176304205	0.0021480160723761355
2924.813928536723	0.0021396152018657855
2924.815639445027	0.002131438099292171
2924.817350355333	0.002123480214589746
2924.819061267641	0.0021157372732500956
2924.8207721819495	0.002108205255861084
2924.8224830982604	0.002100880379696024
2924.8241940165726	0.0020937590821694663
2924.8259049368867	0.0020868380058119973
2924.827615859202	0.0020801139847187455
2924.8293267835193	0.0020735840321952637
2924.8310377098383	0.002067245329513856
2924.832748638159	0.0020610952156556728
2924.8344595684816	0.002055131177940095
2924.8361705008056	0.0020493508434648033
2924.8378814351313	0.002043751971260721
2924.839592371459	0.0020383324457317054
2924.8413033097877	0.002033090267650195
2924.8430142501184	0.0020280235517790013
2924.844725192451	0.0020231305189171156
2924.846436136785	0.0020184094914377226
2924.8481470831207	0.002013858888634701
2924.849858031458	0.002009477222414624
2924.8515689817978	0.0020052630935014637
2924.8532799341388	0.0020012151876194206
2924.8549908884816	0.00199733227230392
2924.8567018448257	0.001993613193809418
2924.858412803172	0.0019900568742895475
2924.86012376352	0.0019866623091772118
2924.8618347258694	0.0019834285648663297
2924.8635456902207	0.001980354776394133
2924.8652566565734	0.0019774401454351054
2924.8669676249287	0.001974683938411048
2924.868678595285	0.0019720854855368453
2924.8703895676435	0.0019696441754464278
2924.8721005420034	0.0019673594600972955
2924.873811518365	0.00196523084807132
2924.8755224967285	0.0019632579051463983
2924.877233477094	0.0019614402527418084
2924.878944459461	0.0019597775666595485
2924.8806554438297	0.001958269575867422
2924.8823664302004	0.0019569160634843596
2924.884077418573	0.001955716856985368
2924.885788408947	0.0019546718400598184
2924.887499401323	0.001953780942916983
2924.8892103957005	0.0019530441434583157
2924.89092139208	0.0019524614663952722
2924.8926323904616	0.0019520329825153393
2924.8943433908444	0.0019517588090892657
2924.8960543932294	0.001951639105854941
2924.8977653976162	0.001951674080704957
2924.8994764040044	0.0019518639863903564
2924.9011874123953	0.0019522091223855842
2924.902898422787	0.0019527098359372053
2924.904609435181	0.0019533665240820675
2924.906320449577	0.001954179635366926
2924.9080314659745	0.0019551496719821815
2924.909742484374	0.0019562771918852917
2924.911453504775	0.001957562810296465
2924.913164527178	0.0019590072015235327
2924.914875551583	0.0019606110994973003
2924.91658657799	0.001962375298037222
2924.9182976063985	0.001964300650430295
2924.920008636809	0.0019663880684855917
2924.921719669221	0.001968638521210875
2924.9234307036354	0.001971053033300585
2924.9251417400515	0.0019736326836246043
2924.9268527784693	0.0019763786038843323
2924.928563818889	0.001979291977561193
2924.9302748613104	0.001982374039231183
2924.931985905734	0.0019856260742677767
2924.9336969521596	0.0019890494189140906
2924.935408000587	0.0019926454606725708
2924.937119051016	0.0019964156389608023
2924.938830103447	0.002000361445952281
2924.94054115788	0.0020044844275853846
2924.9422522143145	0.002008786184637068
2924.9439632727513	0.002013268373946442
2924.94567433319	0.0020179327097255007
2924.9473853956306	0.0020227809650189554
2924.949096460073	0.002027814973338815
2924.9508075265176	0.0020330366305079117
2924.9525185949637	0.0020384478967202524
2924.9542296654117	0.0020440507987783407
2924.955940737862	0.0020498474326443583
2924.957651812314	0.002055839964919315
2924.959362888768	0.0020620306367460373
2924.9610739672235	0.002068421764603534
2924.9627850476813	0.0020750157424708204
2924.964496130141	0.002081815043278201
2924.966207214603	0.00208882222005502
2924.9679183010667	0.0020960399068543634
2924.969629389532	0.0021034708196037144
2924.97134048	0.0021111177569916872
2924.973051572469	0.0021189836015389485
2924.9747626669405	0.0021270713209256
2924.976473763414	0.002135383969614213
2924.9781848618895	0.0021439246907605236
2924.9798959623668	0.0021526967183753687
2924.9816070648462	0.0021617033796854646
2924.9833181693275	0.0021709480976457307
2924.985029275811	0.0021804343935473147
2924.9867403842964	0.002190165889725315
2924.9884514947835	0.002200146312305473
2924.990162607273	0.002210379494016368
2924.991873721764	0.0022208693770556787
2924.993584838257	0.0022316200160173993
2924.995295956752	0.002242635580887664
2924.9970070772497	0.0022539203600724367
2924.9987181997494	0.0022654787637397256
2925.0004293242505	0.002277315326805196
2925.002140450754	0.0022894347124710057
2925.003851579259	0.0023018417156419613
2925.0055627097663	0.002314541266510095
2925.007273842276	0.0023275384342591465
2925.0089849767874	0.002340838431071468
2925.0106961133006	0.002354446615389638
2925.012407251816	0.0023683684970727814
2925.0141183923333	0.0023826097409469504
2925.0158295348533	0.0023971761713208473
2925.017540679375	0.002412073776773105
2925.0192518258987	0.0024273087145089134
2925.0209629744245	0.002442887315487585
2925.022674124952	0.0024588160894128963
2925.024385277482	0.002475101729962348
2925.0260964320137	0.0024917511201997256
2925.0278075885476	0.002508771338172844
2925.029518747084	0.0025261696627050245
2925.031229907622	0.0025439535793859713
2925.0329410701625	0.002562130786746497
2925.034652234705	0.002580709202680942
2925.036363401249	0.0025996969718491414
2925.0380745697958	0.0026191024692674425
2925.039785740344	0.00263893431228146
2925.0414969128947	0.0026592013643969015
2925.0432080874475	0.002679912743937196
2925.0449192640026	0.0027010778315657014
2925.0466304425595	0.002722706278325826
2925.0483416231186	0.0027448080138601227
2925.05005280568	0.002767393254834216
2925.051763990243	0.002790472513628628
2925.0534751768087	0.0028140566091141572
2925.0551863653764	0.002838156668309555
2925.056897555946	0.00286278414642116
2925.0586087485176	0.0028879508293503386
2925.0603199430916	0.0029136688450532855
2925.062031139668	0.002939950673436331
2925.063742338246	0.0029668091566336097
2925.0654535388267	0.0029942575095264212
2925.067164741409	0.0030223093310014493
2925.068875945994	0.0030509786157454366
2925.070587152581	0.0030802797675729687
2925.07229836117	0.0031102276127118467
2925.074009571761	0.0031408374166175257
2925.0757207843544	0.003172124900504225
2925.07743199895	0.0032041062603606063
2925.0791432155474	0.003236798187058909
2925.080854434148	0.003270217887183735
2925.08256565475	0.0033043831037042892
2925.084276877354	0.003339312135577366
2925.0859881019605	0.003375023855044179
2925.087699328569	0.003411537721760838
2925.08941055718	0.0034488737930560287
2925.091121787793	0.0034870527301587018
2925.0928330204083	0.0035260958009425414
2925.0945442550255	0.003566024880636065
2925.096255491645	0.003606862453059856
2925.0979667302677	0.003648631616133269
2925.0996779708917	0.003691356096287679
2925.101389213518	0.003735060276806923
2925.1031004581464	0.0037797692435757035
2925.104811704777	0.0038255088490154465
2925.10652295341	0.0038723057902125824
2925.1082342040454	0.0039201876924018775
2925.1099454566825	0.003969183185683178
2925.111656711322	0.004019321963013245
2925.113367967964	0.004070634811738416
2925.115079226609	0.004123153617999531
2925.1167904872555	0.004176911350522006
2925.1185017499038	0.004231942035293534
2925.120213014555	0.004288280732969385
2925.121924281208	0.004345963528387897
2925.1236355498636	0.0044050275365805636
2925.1253468205214	0.004465510925107052
2925.1270580931814	0.0045274529494024884
2925.1287693678437	0.0045908939965625395
2925.1304806445087	0.004655875633251982
2925.1321919231755	0.004722440654361115
2925.1339032038445	0.0047906331298089855
2925.1356144865163	0.004860498453221673
2925.13732577119	0.004932083378789809
2925.139037057866	0.00500543606660897
2925.140748346544	0.005080606118953113
2925.142459637225	0.005157644616966994
2925.144170929908	0.005236604155390956
2925.145882224593	0.005317538875718397
2925.147593521281	0.00540050449780094
2925.149304819971	0.005485558349686004
2925.151016120663	0.005572759396165861
2925.1527274233576	0.005662168263102951
2925.1544387280546	0.005753847263221146
2925.156150034754	0.005847860415200912
2925.1578613434554	0.005944273461379157
2925.159572654159	0.006043153881237329
2925.1612839668655	0.00614457090047571
2925.1629952815742	0.006248595495046638
2925.164706598285	0.006355300389280005
2925.1664179169984	0.006464760045942319
2925.1681292377143	0.006577050657372907
2925.169840560432	0.0066922501102845144
2925.1715518851524	0.006810437959515969
2925.173263211875	0.006931695381608316
2925.1749745406005	0.007056105118373623
2925.176685871328	0.007183751407099592
2925.178397204058	0.0073147198958629644
2925.1801085387906	0.007449097542315819
2925.181819875525	0.007586972493950461
2925.183531214262	0.0077284339483392195
2925.1852425550014	0.007873571990615225
2925.1869538977435	0.008022477406353312
2925.1886652424873	0.008175241467203498
2925.1903765892343	0.008331955686652015
2925.192087937983	0.00849271154307496
2925.1937992887347	0.008657600167055413
2925.1955106414885	0.008826711989749825
2925.197221996245	0.009000136348940035
2925.1989333530037	0.009177961048951078
2925.2006447117647	0.009360271871275194
2925.2023560725283	0.009547152031211037
2925.2040674352943	0.009738681577067587
2925.205778800063	0.00993493672756518
2925.207490166834	0.010135989143269852
2925.209201535607	0.010341905127849604
2925.210912906383	0.010552744754986132
2925.2126242791614	0.010768560916944447
2925.214335653942	0.01098939829066492
2925.216047030725	0.011215292218593742
2925.2177584095107	0.011446267500178076
2925.2194697902987	0.011682337092253081
2925.221181173089	0.011923500716259805
2925.222892557882	0.012169743371509667
2925.2246039446773	0.012421033754799304
2925.226315333475	0.012677322588060536
2925.228026724276	0.01293854085735724
2925.229738117079	0.013204597968521692
2925.2314495118844	0.01347537982650393
2925.2331609086923	0.013750746849315543
2925.2348723075024	0.014030531928178824
2925.2365837083153	0.014314538350791217
2925.238295111131	0.014602537706849383
2925.2400065159486	0.01489426779920322
2925.2417179227687	0.015189430588018804
2925.243429331592	0.015487690199614934
2925.2451407424173	0.01578867103613346
2925.2468521552455	0.01609195602619362
2925.248563570076	0.016397085062523242
2925.2502749869086	0.01670355367433063
2925.2519864057444	0.017010811988362184
2925.2536978265825	0.01731826403432879
2925.255409249423	0.017625267453225013
2925.257120674266	0.017931133668282473
2925.2588321011117	0.018235128578270254
2925.2605435299597	0.018536473831234024
2925.262254960811	0.0188343487333833
2925.2639663936643	0.019127892841850014
2925.26567782852	0.019416209283693364
2925.2673892653784	0.019698368831016055
2925.2691007042395	0.019973414751851437
2925.2708121451033	0.02024036844009791
2925.2725235879693	0.02049823581106036
2925.274235032838	0.02074601442996582
2925.275946479709	0.02098270132016733
2925.277657928583	0.021207301376136023
2925.2793693794597	0.02141883628449648
2925.281080832339	0.021616353834651547
2925.2827922872207	0.02179893748156303
2925.2845037441048	0.021965716003913838
2925.2862152029916	0.02211587308815932
2925.287926663881	0.022248656657657184
2925.289638126773	0.022363387760995557
2925.2913495916678	0.022459468833667895
2925.293061058565	0.022536391153187507
2925.2947725274653	0.022593741319706817
2925.296483998368	0.02263120661194995
2925.2981954712727	0.022648579091783416
2925.2999069461807	0.022645758358285084
2925.301618423091	0.0226227528843842
2925.303329902004	0.022579679903179772
2925.3050413829196	0.022516763846753718
2925.306752865838	0.022434333375778603
2925.308464350759	0.02233281707221224
2925.3101758376824	0.022212737898703483
2925.3118873266094	0.022074706555287982
2925.313598817538	0.021919413887142136
2925.3153103104696	0.021747622512914733
2925.317021805404	0.021560157855576634
2925.318733302341	0.021357898761555028
2925.3204448012802	0.021141767893759433
2925.3221563022225	0.020912722077673473
2925.3238678051675	0.0206717427687253
2925.3255793101152	0.020419826794167095
