Summary of the spectum NH3_linien: 
	 lower: 2924 [nm] 
	 upper: 2930 [nm] 
Gas cell 0: 
	 length: 100 cm | temp: 296 K|pressure: 1 atm|gas matrix: {'air': 0.9998, 'self': 0.0002} 
	 Gasses (VMR): 
	 	 NH3: 0.0002 

 wavelenth [nm] 	 absorption
2925.2739216017126	0.00024310082172784853
2925.275633048217	0.00024583227612551273
2925.2773444967243	0.0002486575767026711
2925.279055947234	0.0002515800235088905
2925.2807673997463	0.0002546030401593402
2925.282478854261	0.00025773017542374266
2925.2841903107787	0.00026096510430995146
2925.285901769299	0.0002643116285381275
2925.2876132298215	0.00026777367629637894
2925.289324692347	0.00027135530114574813
2925.2910361568747	0.0002750606799288846
2925.2927476234054	0.0002788941095166475
2925.2944590919387	0.00028286000220256735
2925.2961705624743	0.0002869628795301171
2925.297882035013	0.00029120736432453054
2925.2995935095537	0.00029559817064594984
2925.3013049860974	0.0003001400913786867
2925.303016464644	0.00030483798311842225
2925.3047279451926	0.0003096967479934154
2925.3064394277444	0.00031472131201459863
2925.3081509122985	0.00031991659951291496
2925.309862398856	0.0003252875031840574
2925.3115738874153	0.0003308388492114789
2925.3132853779775	0.00033657535692677154
2925.314996870542	0.0003425015923906871
2925.3167083651097	0.0003486219152842862
2925.3184198616796	0.00035494041845485214
2925.3201313602526	0.00036146085945232276
2925.321842860828	0.00036818658338955146
2925.3235543634064	0.00037512043647591753
2925.325265867987	0.0003822646696108878
2925.326977374571	0.0003896208314940752
2925.328688883157	0.00039718965079238444
2925.330400393746	0.0004049709070875762
2925.3321119063376	0.00041296329045670266
2925.333823420932	0.00042116424984606216
2925.335534937529	0.00042956983068143106
2925.337246456129	0.00044342145198938976
2925.3389579767313	0.00045222200667016654
2925.3406694993364	0.0004612051374590642
2925.3423810239447	0.0004703594764762231
2925.344092550555	0.00047967132657478206
2925.3458040791684	0.0004891244714574361
2925.3475156097843	0.0004986999937000025
2925.349227142403	0.0005083761065176606
2925.3509386770247	0.0005181280059640692
2925.3526502136488	0.0005279277511326397
2925.354361752276	0.0005377441806800887
2925.3560732929054	0.0005475428745805866
2925.357784835538	0.0005572861703494469
2925.3594963801734	0.0005669332429765195
2925.3612079268114	0.000576440257362143
2925.362919475452	0.0005857606011616667
2925.3646310260956	0.0005948452043540442
2925.3663425787418	0.0006036429497998652
2925.3680541333906	0.0006121011762523221
2925.3697656900426	0.0006201662719582668
2925.3714772486974	0.000627786597726554
2925.3731888093544	0.000634905900264493
2925.3749003720145	0.0006414727262765707
2925.376611936678	0.0006474370715994215
2925.3783235033434	0.0006527519558694461
2925.380035072012	0.0006573742960778173
2925.3817466426835	0.0006612657475759676
2925.383458215357	0.0006643934839413168
2925.385169790034	0.0006667308875866196
2925.386881366714	0.0006682581250561093
2925.3885929453963	0.000668962584509103
2925.3903045260818	0.0006688391578254516
2925.3920161087703	0.0006678903557998384
2925.393727693461	0.0006661262516753919
2925.395439280155	0.0006635642553441956
2925.3971508688514	0.0006602287274867225
2925.3988624595513	0.0006561504492514914
2925.4005740522534	0.0006513659684234119
2925.4022856469583	0.0006459168470852594
2925.4039972436663	0.000639848838349999
2925.4057088423774	0.0006332110207744046
2925.407420443091	0.00062605370331692
2925.409132045808	0.0006184338886998653
2925.410843650527	0.0006104025975415261
2925.4125552572496	0.0006020136278860333
2925.4142668659742	0.0005933200508317915
2925.4159784767025	0.0005843735869345279
2925.417690089433	0.0005752241396379532
2925.419401704167	0.0005659281140983907
2925.4211133209033	0.0005565123531414695
2925.422824939643	0.000547027769908337
2925.4245365603856	0.0005375131359094398
2925.426248183131	0.0005280039997560548
2925.427959807879	0.0005185326500738441
2925.42967143463	0.0005091281360966038
2925.431383063384	0.0004998163366292108
2925.433094694141	0.0004906200683356676
2925.4348063269003	0.00048155922480674906
2925.436517961663	0.000472650938565633
2925.4382295984287	0.0004639097590051211
2925.439941237197	0.00045534784014089613
2925.441652877969	0.0004469751329719829
2925.443364520743	0.0004387995781323095
2925.4450761655203	0.0004308272953033043
2925.4467878123005	0.0004230627666802489
2925.4484994610834	0.00041550901238751603
2925.4502111118695	0.0004081677563642083
2925.451922764659	0.00040103958172754695
2925.4536344194507	0.0003941240750352515
2925.4553460762454	0.00038741995921287575
2925.4570577350432	0.0003809252151796283
2925.4587693958442	0.0003746371924147063
2925.460481058648	0.0003685527088780338
2925.462192723455	0.00036266814077789977
2925.4639043902644	0.0003569795028102174
2925.465616059077	0.00035148251948668996
2925.4673277298925	0.0003461726882247884
2925.469039402711	0.00034104533486434274
2925.470751077533	0.0003360956622689981
2925.4724627543574	0.00033131879264547415
2925.474174433185	0.00032670980418691986
2925.475886114016	0.0003222637626184577
2925.4775977968493	0.0003179757481631684
2925.479309481686	0.0003138408784436608
2925.4810211685253	0.00030985432776220456
2925.482732857368	0.00030601134317997936
2925.484444548213	0.00030230725777580236
2925.486156241062	0.0002987375014266158
2925.4878679359135	0.0002952976094218185
2925.489579632768	0.00029198322918699837
2925.4912913316257	0.00028879012536786597
2925.4930030324863	0.0002857141834996524
2925.49471473535	0.0002827514124480457
2925.496426440217	0.00027989794581306793
2925.4981381470866	0.0002771500424376683
2925.4998498559594	0.00027450408616280786
2925.501561566835	0.00027195658494783004
2925.503273279714	0.00026950416946180944
2925.504984994596	0.00026714359123614084
2925.506696711481	0.00026487172046063545
2925.508408430369	0.00026268554349029305
2925.5101201512603	0.00026058216012714297
2925.5118318741543	0.00025855878072134075
2925.5135435990514	0.0002566127231472537
2925.515255325952	0.0002547414096838452
2925.516967054855	0.00025294236383710533
2925.5186787857615	0.0002512132071309514
2925.520390518671	0.00024955165589091166
2925.5221022535834	0.00024795551803924454
2925.5238139904995	0.0002464226899195898
2925.5255257294184	0.0002449511531661397
2925.52723747034	0.00024353897162243676
2925.528949213265	0.00024218428832756267
2925.530660958193	0.0002408853225713825
2925.532372705124	0.00023964036702561753
2925.5340844540583	0.00023844778495540897
2925.5357962049957	0.0002373060075149258
2925.537507957936	0.00023621353112879273
2925.53921971288	0.00023516891495989345
2925.5409314698272	0.00023417077846477063
2925.542643228777	0.00023321779903784368
2925.54435498973	0.00023230870974011442
2925.546066752686	0.00023144229711569153
2925.5477785176454	0.0002306173990919147
2925.5494902846076	0.00022983290296252346
2925.5512020535734	0.00022908774345142824
2925.552913824542	0.00022838090085564033
2925.5546255975137	0.00022771139926447415
2925.556337372489	0.0002270783048525793
2925.5580491494675	0.0002264807242455813
2925.5597609284487	0.00022591780295344588
2925.561472709433	0.00022538872387101172
2925.563184492421	0.0002248927058429162
2925.5648962774117	0.0002244290022880291
2925.566608064406	0.0002239968998843933
2925.568319853403	0.00022359571730745653
2925.570031644403	0.00022322480402336975
2925.571743437407	0.00022288353913113568
2925.573455232414	0.00022257133025294085
2925.575167029424	0.00022228761246867457
2925.576878828437	0.00022203184729319148
2925.5785906294536	0.0002218035216924319
2925.580302432473	0.00022160214713684567
2925.582014237496	0.00022142725868901092
2925.583726044522	0.00022127841412378224
2925.585437853551	0.0002211551930773048
2925.587149664583	0.00022105719622533826
2925.588861477619	0.0002209840444874489
2925.590573292658	0.00022093537825629284
2925.5922851097002	0.00022091085665254528
2925.5939969287456	0.00022091015680325565
2925.595708749794	0.000220932973147403
2925.5974205728457	0.00022097901676776388
2925.599132397901	0.00022104801475331115
2925.6008442249595	0.0002211397095960299
2925.6025560540206	0.0002212538586267021
2925.6042678850854	0.00022139023349676545
2925.6059797181542	0.00022154861618495225
2925.6076915532253	0.00022172881282167545
2925.6094033903	0.00022193063196140894
2925.611115229378	0.00022215389855695378
2925.612827070459	0.00022239845024940585
2925.614538913543	0.0002226641372897742
2925.616250758631	0.0002229508225574106
2925.617962605722	0.00022325838167402967
2925.619674454816	0.00022358670321276364
2925.6213863059133	0.00022393568898904093
2925.6230981590147	0.0002243052544239621
2925.624810014119	0.0002246953289567477
2925.626521871226	0.0002251058564851638
2925.628233730337	0.00022553679580505914
2925.629945591451	0.0002259881210203707
2925.631657454568	0.0002264598218936209
2925.633369319689	0.0002269519041122603
2925.635081186813	0.0002274643894474293
2925.63679305594	0.0002279973157907067
2925.6385049270707	0.00022855073706240514
2925.640216800205	0.00022912472299174702
2925.641928675342	0.00022971935877991179
2925.643640552483	0.00023033474466449544
2925.6453524316266	0.00023097099540680954
2925.647064312774	0.0002316282397306635
2925.6487761959247	0.0002323066197420509
2925.6504880810785	0.00023300629035705178
2925.652199968236	0.00023372741876293013
2925.653911857397	0.00023447018393707442
2925.655623748561	0.000235234776236104
2925.6573356417284	0.00023602139706946357
2925.6590475368994	0.00023683025866383378
2925.6607594340735	0.00023766158391691494
2925.662471333251	0.00023851560634058355
2925.6641832344317	0.00023939257360283683
2925.665895137616	0.00024029273345793634
2925.667607042804	0.0002412163552701907
2925.6693189499947	0.0002421637159906176
2925.671030859189	0.00024313510397266924
2925.6727427703872	0.00024413081928331692
2925.6744546835885	0.00024515117404511066
2925.6761665987933	0.0002461964928048843
2925.6778785160013	0.0002472671129207793
2925.6795904352125	0.00024836338496525556
2925.6813023564273	0.00024948567314098113
2925.6830142796457	0.00025063435570604753
2925.6847262048673	0.000251809825408178
2925.6864381320925	0.00025301248992737335
2925.6881500613213	0.00025424277232588555
2925.6898619925532	0.00025550111150551835
2925.691573925789	0.0002567879626769187
2925.6932858610276	0.0002581037978351963
2925.69499779827	0.0002594491062476445
2925.6967097375154	0.00026082439495478393
2925.6984216787646	0.00026223018928273056
2925.7001336220173	0.0002636670333724389
2925.7018455672733	0.0002651354907234893
2925.703557514533	0.00026663614475641584
2925.7052694637964	0.00026816959939435225
2925.7069814150627	0.0002697364796625523
2925.7086933683327	0.0002713374323143336
2925.710405323606	0.0002729731264754509
2925.712117280883	0.00027464425431500405
2925.7138292401632	0.0002763515317425469
2925.715541201447	0.0002780956991311756
2925.7172531647343	0.0002798775220700378
2925.718965130025	0.00028169779214559654
2925.7206770973194	0.00028355732775497966
2925.722389066618	0.00028545697495196976
2925.724101037919	0.00028739760832452443
2925.7258130112236	0.00028938013191226464
2925.727524986532	0.0002914054801560484
2925.729236963844	0.0002934746188880677
2925.730948943159	0.0002955885463620245
2925.732660924478	0.00029774829432283045
2925.7343729078	0.00029995492912104904
2925.736084893126	0.0003022095528707469
2925.7377968804562	0.00030451330465430804
2925.739508869789	0.0003068673617725448
2925.7412208611254	0.00030927294104987624
2925.7429328544654	0.0003117313001852473
2925.744644849809	0.00031424373915922565
2925.746356847156	0.0003168116016962763
2925.748068846507	0.00031943627678332476
2925.749780847861	0.00032211920024749485
2925.7514928512187	0.0003291665935744037
2925.75320485658	0.00033197406471341395
2925.7549168639453	0.0003348443935918821
2925.7566288733137	0.00033777922043221054
2925.758340884686	0.0003407802411478089
2925.7600528980615	0.0003438492093168488
2925.761764913441	0.0003469879382334007
2925.7634769308233	0.0003502333240085198
2925.76518895021	0.00035351730322941144
2925.7669009715996	0.0003568768630912711
2925.7686129949934	0.0003603140778039027
2925.770325020391	0.0003638310927265298
2925.7720370477914	0.00036743012690199084
2925.7737490771956	0.00037111347568719033
2925.775461108604	0.00037488351346604
2925.7771731420153	0.0003787426964566576
2925.7788851774303	0.0003826935656116026
2925.780597214849	0.00038673874961225874
2925.7823092542717	0.0003908809679581404
2925.7840212956976	0.0003951230341516787
2925.785733339127	0.00039946785898004045
2925.7874453845607	0.000403918453893648
2925.789157431998	0.0004084779344751821
2925.790869481438	0.00041314952401383387
2925.792581532882	0.0004179365571631566
2925.7942935863302	0.0004228424836935085
2925.7960056417814	0.0004278708723334246
2925.7977176992367	0.0004330254146932555
2925.7994297586956	0.00043830992926940926
2925.801141820158	0.0004437283655207569
2925.802853883624	0.00044928480801120774
2925.804565949094	0.00045498348061012717
2925.8062780165674	0.0004608287507319453
2925.807990086045	0.00046682513362172884
2925.8097021575254	0.0004729772966464152
2925.81141423101	0.0004792900635914865
2925.813126306498	0.0004857684189363276
2925.81483838399	0.0004924175120837315
2925.8165504634853	0.0004992426615164636
2925.8182625449845	0.0005062493588462447
2925.8199746284877	0.0005134432727206262
2925.8216867139945	0.0005208302525329112
2925.8233988015045	0.0005284163319090318
2925.8251108910185	0.0005362077318824543
2925.826822982536	0.0005442108637155885
2925.828535076058	0.0005524323312814383
2925.830247171583	0.0005608789329263342
2925.831959269112	0.0005695576627149368
2925.8336713686444	0.0005784757109532634
2925.8353834701807	0.0005876404638684996
2925.8370955737214	0.0005970595023151448
2925.838807679265	0.00060674060241106
2925.840519786813	0.0006166917198795474
2925.842231896364	0.0006269210022962213
2925.8439440079187	0.0006374367709797157
2925.8456561214775	0.0006482475149703903
2925.84736823704	0.0006593618801571388
2925.8490803546065	0.0006707886560093357
2925.8507924741766	0.0006825367596280385
2925.8525045957504	0.0006946152168039177
2925.854216719328	0.0007070331397461826
2925.8559288449096	0.0007197997011015866
2925.8576409724947	0.0007329241039091272
2925.859353102084	0.0007464155445517928
2925.8610652336765	0.0007602831834512269
2925.862777367273	0.0007745360841373561
2925.864489502873	0.0007891831732733667
2925.866201640477	0.000804233180361047
2925.867913780085	0.00081969457320763
2925.8696259216968	0.0008355755262916542
2925.8713380653126	0.0008518836781554739
2925.8730502109315	0.0008686262853105919
2925.8747623585546	0.0008858099613783255
2925.8764745081817	0.0009034406087925495
2925.8781866598124	0.0009228891864793143
2925.8798988134467	0.0009414291469981295
2925.881610969085	0.0009604282694928301
2925.883323126727	0.0009798883040526007
2925.8850352863733	0.0009998095773257054
2925.8867474480235	0.001020190814199573
2925.8884596116773	0.0010410289474258594
2925.8901717773347	0.001062318915655558
2925.8918839449957	0.0010840534504825694
2925.8935961146612	0.0011062228536048435
2925.89530828633	0.0011288147655202918
2925.897020460003	0.0011518139276723849
2925.8987326356796	0.001175201940476489
2925.9004448133605	0.0011989570202420863
2925.902156993045	0.0012230537586381818
2925.9038691747337	0.0012474628889930228
2925.905581358426	0.0012721510645382628
2925.907293544122	0.001297080654239613
2925.909005731822	0.001322209562763188
2925.9107179215257	0.0013474910816835273
2925.9124301132338	0.0013728737796869783
2925.9141423069455	0.0013983014400076321
2925.9158545026607	0.0014237130536685072
2925.91756670038	0.0014490428772262476
2925.919278900104	0.001474220563590145
2925.920991101831	0.001499171374005237
2925.922703305562	0.0015238164786031128
2925.9244155112974	0.0015480733515269574
2925.9261277190362	0.0015718562652103918
2925.927839928779	0.0015950768862019737
2925.929552140526	0.0016176490281015754
2925.9312643542767	0.001639473228400079
2925.9329765700313	0.0016604619599615011
2925.93468878779	0.001680524389918614
2925.936401007553	0.0016995714722670696
2925.9381132293197	0.001717517041060157
2925.9398254530897	0.0017342789362922995
2925.9415376788643	0.0017497801392958312
2925.9432499066424	0.0017639498921945274
2925.9449621364247	0.001776724774163685
2925.946674368211	0.0017880497064328704
2925.9483866020014	0.0017978986938012032
2925.9500988377954	0.0018061972443241814
2925.951811075594	0.0018129387286970333
2925.953523315396	0.0018181090950314394
2925.9552355572023	0.0018217056844791468
2925.956947801012	0.0018237372974366783
2925.958660046826	0.0018242240495457418
2925.960372294644	0.0018231970153619326
2925.962084544466	0.0018206797202559022
2925.963796796292	0.001816760799138839
2925.9655090501224	0.0018114806299263098
2925.967221305956	0.0018049064851639596
2925.9689335637945	0.0017971119175597128
2925.9706458236365	0.0017881753670707656
2925.9723580854825	0.001778178670122199
2925.9740703493326	0.0017671990288391504
2925.9757826151867	0.0017553323190229175
2925.9774948830445	0.0017426555777605435
2925.979207152907	0.0017292484470758929
2925.9809194247728	0.0017151861264255164
2925.982631698643	0.0017005379678752819
2925.9843439745177	0.001685366367958685
2925.986056252396	0.0016697251137995917
2925.987768532278	0.0016536594539062754
2925.9894808141644	0.0016372049810848832
2925.9911930980547	0.0016203875955604907
2925.992905383949	0.001603223700719969
2925.9946176718477	0.0015857208087353136
2925.9963299617502	0.0015678785679672513
2925.998042253657	0.0015496902008177438
2925.999754547567	0.001531144312513999
2926.0014668434824	0.001512227000188493
2926.0031791414012	0.0014929241607589683
2926.004891441324	0.001473223869292939
2926.006603743251	0.0014531186813847574
2926.0083160471822	0.0014326077067822185
2926.0100283531174	0.0014116983101564173
2926.0117406610566	0.0013904073186874477
2926.013452971	0.0013687616534650004
2926.0151652829472	0.00134679834855167
2926.0168775968987	0.0013245639723306057
2926.0185899128546	0.0013021135141383366
2926.020302230814	0.0012795088393288134
2926.0220145507783	0.0012568168431952298
2926.023726872746	0.0012341074467135948
2926.0254391967183	0.0012114515742197574
2926.0271515226946	0.0011889192376777213
2926.0288638506745	0.0011665778272470506
2926.030576180659	0.0011444906778828035
2926.0322885126475	0.0011227159507626316
2926.034000846641	0.0011013058398990916
2926.0357131826377	0.0010803060907695894
2926.0374255206384	0.0010597558002607421
2926.0391378606437	0.0010396874563013414
2926.040850202653	0.0010201271700861492
2926.0425625466664	0.00100109505334256
2926.044274892684	0.0009826056960205998
2926.045987240706	0.0009646687050235414
2926.047699590732	0.0009472950442438455
2926.0494119427617	0.000930473622887118
2926.0511242967964	0.0009142092225729037
2926.052836652835	0.0008984971198564562
2926.0545490108775	0.0008833302866306791
2926.0562613709244	0.0008686998243342403
2926.0579737329754	0.0008545953502813175
2926.059686097031	0.0008410053365514036
2926.06139846309	0.0008279174034857562
2926.0631108311536	0.0008153185708813515
2926.0648232012213	0.0008031954705884914
2926.0665355732935	0.0007915345244811078
2926.06824794737	0.0007803220918010112
2926.0699603234502	0.0007695445897536457
2926.071672701535	0.0007591885909422613
2926.0733850816237	0.0007492409010099177
2926.0750974637167	0.0007396886194408481
2926.0768098478143	0.0007305191861870508
2926.0785222339155	0.0007217204164453594
2926.080234622021	0.0007132805256027108
2926.0819470121314	0.0007051881460891085
2926.0836594042457	0.0006974323376219838
2926.085371798364	0.000690002592112271
2926.087084194487	0.0006828888342703676
2926.088796592614	0.0006760814188392361
2926.090508992745	0.0006695711251724079
2926.0922213948807	0.0006633491497853861
2926.0939337990203	0.00065740709738904
2926.0956462051645	0.0006517369708246568
2926.0973586133127	0.0006463311602418198
2926.099071023465	0.0006411824317982262
2926.1007834356224	0.0006362839161037082
2926.1024958497833	0.0006316290965947546
2926.1042082659487	0.0006272117979656544
2926.1059206841182	0.000623026174788599
2926.1076331042923	0.0006190667003947992
2926.1093455264704	0.0006153281560875579
2926.111057950653	0.0006118056207354838
2926.1127703768398	0.0006084944607822607
2926.114482805031	0.0006053903206963973
2926.1161952352268	0.0006024891138769473
2926.117907667426	0.0005997870140268535
2926.1196201016305	0.0005972804469891457
2926.1213325378385	0.0005949660830550929
2926.1230449760515	0.000592840829733321
2926.1247574162685	0.0005909018249752318
2926.1264698584896	0.0005891464308470651
2926.1281823027152	0.0005875722276398321
2926.1298947489454	0.000586177008405464
2926.1316071971796	0.0005849782944979953
2926.133319647419	0.0005839352714558377
2926.1350320996617	0.0005830658396605015
2926.136744553909	0.0005823685966916958
2926.138457010161	0.0005818423315606669
2926.140169468417	0.0005814860215597184
2926.1418819286773	0.0005812988294585653
2926.143594390942	0.0005812801010353086
2926.145306855211	0.000581429362932262
2926.1470193214845	0.0005817463208264151
2926.1487317897627	0.0005822308579055413
2926.1504442600453	0.0005828830336399582
2926.1521567323316	0.0005837030828398371
2926.153869206623	0.0005846914149923998
2926.155581682918	0.0005858486138665686
2926.157294161218	0.0005871754373781846
2926.159006641522	0.0005886728177072476
2926.160719123831	0.0005903418616576284
2926.162431608144	0.0005921838512503719
2926.1641440944613	0.0005942002445418204
2926.1658565827834	0.0005963926766563432
2926.1675690731095	0.0005987629610209044
2926.16928156544	0.0006013130907976949
2926.1709940597752	0.0006040452404932894
2926.1727065561145	0.0006069617677377792
2926.1744190544587	0.000610065215217559
2926.176131554807	0.000613358312745671
2926.1778440571597	0.0006168439794529412
2926.1795565615166	0.0006205253260802568
2926.1812690678785	0.0006244056573492252
2926.182981576245	0.0006284884743888997
2926.1846940866153	0.0006327774771852646
2926.1864065989903	0.0006372765670363822
2926.18811911337	0.000641989848960467
2926.189831629754	0.0006469216340320161
2926.191544148142	0.0006520764415959279
2926.193256668535	0.0006574590013138648
2926.194969190932	0.0006630742549846858
2926.196681715334	0.0006689273580808841
2926.19839424174	0.0006750236809285326
2926.2001067701513	0.0006813688094577941
2926.2018193005665	0.0006879685454276308
2926.203531832986	0.0006948289060492163
2926.20524436741	0.0007019561228736038
2926.2069569038385	0.0007093566398430617
2926.208669442272	0.0007170371103664142
2926.2103819827094	0.0007250043932703898
2926.2120945251518	0.0007332655474633354
2926.2138070695983	0.0007418278251307697
2926.2155196160497	0.0007506986632631607
2926.2172321645057	0.0007598856732845549
2926.218944714966	0.0007693966285681197
2926.2206572674304	0.0007792394495332866
2926.2223698218995	0.00078942218606326
2926.224082378373	0.0007999529969128227
2926.225794936852	0.0008108401257617137
2926.2275074973345	0.0008220918735418747
2926.2292200598217	0.000833716566629783
2926.230932624314	0.000845722520471659
2926.2326451908107	0.0008581179981768106
2926.2343577593115	0.0008709111635639699
2926.2360703298173	0.0008841100281800074
2926.237782902327	0.0008977223916777355
2926.239495476842	0.0009117557750196736
2926.241208053361	0.0009262173458908229
2926.2429206318848	0.0009411138357136029
2926.244633212413	0.0009564514476457786
2926.246345794946	0.0009722357549475369
2926.248058379484	0.0009884715891249618
2926.249770966026	0.001005162917261604
2926.2514835545726	0.0010223127080800642
2926.253196145124	0.001039922786218228
2926.2549087376797	0.0010579936744360419
2926.2566213322402	0.0010765244235191318
2926.2583339288053	0.0010955124298402952
2926.260046527375	0.0011149532407429552
2926.261759127949	0.0011348403481589164
2926.263471730528	0.001155164971179401
2926.265184335112	0.0011759158286531735
2926.2668969417	0.0011970789032659246
2926.2686095502927	0.0012186371991248501
2926.27032216089	0.0012405704952354046
2926.272034773492	0.0012628550980097186
2926.2737473880984	0.0012854635964819616
2926.2754600047097	0.0013083646246239145
2926.2771726233254	0.0013315226358572296
2926.278885243946	0.0013548976955846115
2926.280597866571	0.0013784452982728013
2926.2823104912013	0.0014021162163008194
2926.2840231178357	0.001425856388345248
2926.285735746475	0.001449606855667973
2926.287448377119	0.0014733037548052552
2926.289161009767	0.0014968783754505388
2926.29087364442	0.001520257292056737
2926.292586281078	0.001543362577251517
2926.2942989197404	0.0015661121043238913
2926.2960115604074	0.0015884199448137348
2926.2977242030793	0.0016101968655843901
2926.2994368477557	0.0016313509276422167
2926.301149494437	0.0016517881865604211
2926.3028621431226	0.0016714134913041745
2926.304574793813	0.00169013137522378
2926.3062874465086	0.0017078470294590309
2926.3080001012086	0.001724467345516234
2926.309712757913	0.0017399020103233687
2926.311425416622	0.0017540646338414234
2926.313138077336	0.0017668738864989875
2926.3148507400556	0.0017782546214940576
2926.316563404779	0.0017881389555319815
2926.318276071507	0.0017964672810617532
2926.3199887402398	0.0018032091327065958
2926.3217014109778	0.0018082851338115935
2926.32341408372	0.00181168416828692
2926.325126758467	0.001813387574814307
2926.326839435219	0.0018133881577260258
2926.3285521139755	0.0018116903190722455
2926.330264794737	0.0018083100007973973
2926.331977477503	0.0018032744388400967
2926.3336901622743	0.0017966039728017913
2926.3354028490494	0.0017883841841200843
2926.33711553783	0.0017786537343031927
2926.338828228615	0.0017674791318831318
2926.3405409214047	0.0017549345604364053
2926.3422536161997	0.0017411008239055503
2926.343966312999	0.0017260642403423843
2926.345679011803	0.0017099155108092345
2926.3473917126125	0.0016927485890320115
2926.349104415426	0.0016746595754670857
2926.3508171202448	0.001655745656744978
2926.352529827068	0.0016361041084969052
2926.354242535896	0.0016158313760389342
2926.355955246729	0.001595022243958799
2926.3576679595667	0.0015737691021465716
2926.3593806744093	0.0015521613125109024
2926.361093391257	0.0015302846776026335
2926.362806110109	0.0015082210097069337
2926.364518830966	0.0014860477967031382
2926.366231553828	0.0014638379592079032
2926.3679442786947	0.0014416596920123759
2926.369657005566	0.0014195763820178398
2926.3713697344424	0.0013976465940851446
2926.3730824653235	0.0013759241160363755
2926.3747951982095	0.001354458054012131
2926.3765079331	0.0013332929696182605
2926.3782206699957	0.0013124690507007042
2926.3799334088967	0.0012920223081188675
2926.381646149802	0.0012719847915377835
2926.3833588927123	0.0012523848178358499
2926.3850716376273	0.0012332472065753608
2926.386784384547	0.001214593517498197
2926.388497133472	0.0011964422857619894
2926.3902098844014	0.0011788092512100556
2926.391922637336	0.0011617075785289588
2926.3936353922754	0.001145148065651469
2926.3953481492194	0.001129139338201468
2926.397060908169	0.0011136880281538142
2926.398773669123	0.0010987989352363448
2926.400486432082	0.0010844751697960398
2926.402199197046	0.0010707182762085266
2926.4039119640147	0.001057528335978497
2926.405624732988	0.001044904049924189
2926.4073375039666	0.0010328427989648725
2926.40905027695	0.0010213406831882654
2926.4107630519384	0.0010103925390373414
2926.4124758289317	0.0009999919346443953
2926.41418860793	0.000990131143569828
2926.415901388933	0.0009808010975095316
2926.4176141719413	0.0009719913188511731
2926.419326956954	0.0009636898344954625
2926.421039743972	0.0009558830728408907
2926.4227525329948	0.0009485557465600536
2926.4244653240225	0.0009416907245760608
2926.4261781170553	0.0009352688975793333
2926.4278909120926	0.0009292690424529404
2926.429603709136	0.0009236676920836295
2926.4313165081835	0.0009184390182009894
2926.4330293092357	0.0009135547359747642
2926.4347421122934	0.0009089840401633742
2926.4364549173556	0.0009046935833439962
2926.4381677244232	0.0009006475072288467
2926.4398805334954	0.0008968075380186846
2926.4415933445725	0.000893129533405812
2926.443306157655	0.0008895790135154957
2926.445018972742	0.0008861075911623661
2926.4467317898348	0.0008826698803258148
2926.4484446089323	0.0008792197977441907
2926.4501574300343	0.0008757111772709214
2926.451870253142	0.0008720984611670923
2926.453583078254	0.000868337452070711
2926.4552959053713	0.000864386103929693
2926.4570087344932	0.0008602053253472519
2926.4587215656206	0.0008557597650737936
2926.460434398753	0.0008510185472589971
2926.462147233891	0.0008459559238997993
2926.4638600710327	0.0008405518139396051
2926.46557291018	0.0008347922026367138
2926.467285751333	0.0008286693810617418
2926.46899859449	0.0008221820133115232
2926.4707114396524	0.0008153350278353733
2926.47242428682	0.0008081393383263524
2926.4741371359924	0.0008006114082713678
2926.47584998717	0.000792772680762055
2926.4775628403527	0.000784648900998941
2926.4792756955408	0.0007762693627022532
2926.4809885527334	0.0007676661112304695
2926.482701411931	0.0007588731355998579
2926.484414273134	0.0007499255792066117
2926.4861271363416	0.0007408589950254063
2926.4878400015546	0.0007317086661127181
2926.489552868773	0.0007225090067104478
2926.491265737996	0.000713297377077704
2926.492978609224	0.0007040967693685563
2926.4946914824573	0.0006949400903167868
2926.496404357696	0.0006858541546908015
2926.4981172349394	0.0006768632947532494
2926.499830114188	0.0006679892882217597
2926.501542995442	0.0006592513508628661
2926.5032558787007	0.0006506661829923654
2926.5049687639644	0.0006422480592845892
2926.506681651233	0.0006340089518316327
2926.508394540507	0.0006259586772638936
2926.5101074317863	0.000618105059813856
2926.5118203250713	0.0006104541033692401
2926.5135332203604	0.000603010166746909
2926.5152461176554	0.0005957761375173787
2926.516959016955	0.0005887536008050143
2926.5186719182598	0.0005819430003569659
2926.5203848215697	0.0005753437900085645
2926.5220977268846	0.0005689545743341462
2926.523810634205	0.0005627732378237216
2926.52552354353	0.0005567970623637786
2926.527236454861	0.0005510228331380151
2926.5289493681967	0.0005454469333169287
2926.530662283538	0.0005400654280898198
2926.5323752008835	0.0005348741386911327
2926.534088120235	0.0005298687071833008
2926.535801041591	0.0005250446527539365
2926.5375139649527	0.000520397420313512
2926.5392268903192	0.0005159224221564784
2926.540939817691	0.000511615073419569
2926.542652747068	0.0005074708220289548
2926.544365678451	0.0005034851737802937
2926.5460786118383	0.0004996537131508605
2926.547791547231	0.0004959721203714462
2926.549504484629	0.0004924361852687298
2926.5512174240316	0.0004890418183027823
2926.55293036544	0.00048578505920271464
2926.5546433088534	0.00048266208354807993
2926.556356254272	0.000479669207606781
2926.5580692016956	0.00047680289170315415
